USC00030806,35.9239,-89.9044,76.8,AR,BLYTHEVILLE,3.67,4.16,4.54,4.91,5.23,3.90,4.02,2.61,2.88,4.08,4.70,5.07
USC00030832,35.0931,-93.9258,182.9,AR,BOONEVILLE 3 SSE,3.64,3.33,4.31,4.33,5.71,4.17,3.42,2.86,4.10,4.75,4.83,4.34
USC00030936,34.8822,-91.2153,56.4,AR,BRINKLEY,3.67,3.98,4.50,4.93,5.53,3.38,3.35,2.22,2.78,4.38,4.72,5.00
USC00031152,33.59,-92.8236,35.4,AR,CAMDEN 1,4.14,4.63,4.86,4.34,4.94,4.31,3.93,2.69,3.48,5.23,4.78,5.35
USC00031632,36.4197,-90.5858,91.4,AR,CORNING,3.27,3.81,4.35,4.54,4.68,3.25,3.88,2.76,3.52,4.09,4.69,4.49
USC00031666,34.4314,-94.4175,323.1,AR,COVE,3.59,3.83,4.82,4.87,6.75,4.51,4.25,2.63,4.93,5.75,5.35,4.88
USC00031750,34.6886,-92.45,108.2,AR,CRYSTAL VALLEY,3.70,4.24,5.19,5.37,4.95,3.91,4.24,2.79,3.77,5.37,5.67,5.48
USC00031829,35.4033,-92.3828,207.3,AR,DAMASCUS 2 NNE,3.58,3.90,4.77,4.87,5.14,3.80,3.56,3.24,3.79,4.70,5.30,5.15
USC00031834,35.0375,-93.3947,114.3,AR,DANVILLE,3.34,3.59,4.92,4.68,5.77,4.19,3.35,2.92,4.00,4.76,5.10,5.11
USC00031900,35.8272,-93.2044,723.9,AR,DEER,3.63,3.76,5.29,5.22,6.49,4.49,3.51,3.24,4.70,4.90,6.08,4.41
USC00031948,34.0464,-94.3481,124.1,AR,DEQUEEN,3.73,3.86,5.16,4.75,6.20,4.72,3.50,2.37,3.90,5.33,4.92,5.17
USC00031962,33.5597,-91.385,44.2,AR,DERMOTT 3 NE,5.20,5.38,4.53,4.89,4.80,3.75,3.73,2.49,2.94,4.61,5.07,6.26
USC00032015,34.1267,-94.0172,143.3,AR,DIERKS,3.68,4.24,5.11,4.50,5.74,4.54,4.22,2.82,3.89,5.31,4.91,5.19
USC00032148,33.8847,-91.5317,49.7,AR,DUMAS,4.42,4.70,4.76,4.63,5.08,3.51,3.33,2.49,2.88,4.95,4.91,5.28
USC00032355,33.1144,-91.2628,41.1,AR,EUDORA,5.35,5.53,4.81,5.53,4.96,4.16,3.89,3.44,3.60,4.77,5.37,5.72
USC00032540,33.8228,-92.3989,70.1,AR,FORDYCE,4.23,4.79,5.28,4.64,5.67,4.54,4.12,2.73,3.31,5.59,4.98,5.89
USC00032842,34.3217,-93.5617,178.3,AR,GLENWOOD,3.86,4.47,5.27,5.16,6.43,4.74,4.20,2.98,4.41,5.69,5.71,5.75
USC00032922,34.8758,-93.6761,140.5,AR,GRAVELLY 1 ESE,3.49,3.61,4.68,4.77,5.82,4.87,3.57,3.30,4.02,5.07,5.08,4.85
USC00032930,36.4261,-94.4481,384.0,AR,GRAVETTE,2.64,2.72,3.95,4.38,5.74,4.93,3.10,3.38,4.80,4.13,4.29,3.32
USC00033428,33.7089,-93.5561,114.3,AR,HOPE 3 NE,4.15,4.51,4.92,4.56,5.46,4.61,3.65,3.04,3.80,5.28,5.11,5.38
USC00033438,34.3608,-93.6817,219.5,AR,HOPPER,4.03,4.26,4.96,5.06,5.95,4.34,4.56,2.98,4.09,5.06,4.82,5.38
USC00033442,33.935,-94.3586,102.7,AR,HORATIO,3.65,4.17,5.00,4.62,6.09,4.52,4.17,2.43,4.22,5.37,4.83,5.12
USC00033466,34.5128,-93.0486,190.8,AR,HOT SPRINGS 1 NNE,3.71,4.29,5.15,5.16,6.09,4.40,4.58,3.01,4.09,5.82,5.58,5.30
USC00033821,35.6872,-90.0964,70.7,AR,KEISER,4.08,4.05,4.56,4.75,5.37,3.99,4.04,2.36,3.24,4.08,4.78,4.98
USC00033862,34.6033,-91.9928,70.4,AR,KEO,3.51,3.86,4.54,5.17,4.62,3.61,3.60,2.02,3.08,4.63,4.77,5.16
USC00034010,34.8511,-92.4889,93.0,AR,LAKE MAUMELLE,3.09,3.81,4.46,4.57,4.87,3.26,3.51,2.36,3.23,4.55,5.06,5.00
USC00034548,33.295,-93.2325,99.1,AR,MAGNOLIA,4.09,4.59,5.22,4.25,5.10,4.90,2.98,2.81,3.41,5.51,4.96,5.39
USC00034638,34.7392,-90.7664,71.3,AR,MARIANNA 2 S,3.92,4.30,4.83,5.01,5.10,3.92,3.79,2.62,2.52,4.12,4.91,5.53
USC00034746,36.0822,-91.9822,152.4,AR,MELBOURNE 5W,3.11,3.28,4.54,4.65,4.54,3.49,3.72,3.31,4.07,4.01,4.48,4.21
USC00034756,34.5731,-94.2494,344.4,AR,MENA,3.72,3.95,5.02,5.43,6.84,4.76,5.05,2.70,4.79,6.00,5.76,5.17
USC00034988,34.5408,-93.5878,212.4,AR,MT IDA 3 SE,3.81,4.25,5.08,5.31,5.94,4.70,3.95,2.47,4.66,5.58,5.94,5.56
USC00035036,36.3458,-92.3939,243.8,AR,MTN HOME 1 NNW,3.16,3.27,4.62,4.71,4.84,3.62,3.58,3.17,4.26,3.81,5.14,3.87
USC00035112,33.9294,-93.8583,121.9,AR,NASHVILLE,3.66,4.01,5.05,4.74,5.89,4.49,4.02,2.80,3.66,5.58,4.81,5.29
USC00035186,35.6042,-91.2744,69.5,AR,NEWPORT,3.56,3.67,4.56,4.85,4.95,3.50,3.88,2.66,3.06,4.18,5.35,5.21
USC00035354,35.7803,-94.4161,457.2,AR,ODELL 2 N,3.16,3.27,4.70,5.07,6.32,4.98,3.65,3.68,5.00,4.86,4.88,3.47
USC00035358,34.6008,-93.7667,243.8,AR,ODEN 1 SE,3.53,3.97,4.96,4.96,5.91,4.83,3.83,3.15,4.39,5.50,5.50,5.26
USC00035563,36.0336,-90.4978,82.3,AR,PARAGOULD 1S,3.74,3.71,4.41,4.91,4.83,3.64,3.71,3.19,3.20,4.49,4.95,4.78
USC00035591,34.7844,-93.9786,184.7,AR,PARKS,3.47,3.26,4.12,4.61,6.24,4.67,3.54,2.58,4.14,4.69,4.86,4.57
USC00035691,35.0442,-92.7956,91.4,AR,PERRY,3.47,3.81,4.81,4.69,5.64,3.88,3.60,2.86,3.62,4.77,5.26,5.03
USC00035754,34.2256,-92.0189,65.5,AR,PINE BLUFF,3.89,4.44,4.81,4.87,4.84,3.67,4.09,3.11,3.51,5.07,4.79,5.77
USC00035760,34.5833,-93.9011,256.0,AR,PINE RIDGE,3.40,3.88,5.07,5.02,6.31,5.11,4.43,2.95,4.64,5.19,5.39,5.09
USC00035908,33.8203,-93.3878,93.9,AR,PRESCOTT 2 NNW,4.06,4.72,5.01,4.52,5.71,4.54,3.95,2.75,3.78,5.76,5.12,5.49
USC00036008,35.305,-93.8767,141.1,AR,RATCLIFF,3.22,3.09,4.20,4.23,5.37,4.02,3.05,2.84,3.92,4.06,5.02,3.54
USC00036403,36.3561,-91.8036,207.3,AR,SALEM,3.34,3.49,4.77,4.59,4.44,3.39,3.60,2.89,4.20,4.03,4.94,4.10
USC00036506,35.2683,-91.7164,70.1,AR,SEARCY,3.57,3.67,4.78,4.96,5.52,2.89,3.73,2.69,3.35,4.70,5.15,5.04
USC00036562,34.3019,-92.3914,76.2,AR,SHERIDAN,3.99,4.39,4.90,5.25,5.11,3.94,4.34,2.44,3.45,4.81,5.06,5.36
USC00036918,34.4764,-91.5381,68.0,AR,STUTTGART,3.64,4.20,5.00,4.97,4.71,3.30,3.64,2.19,2.89,4.66,4.80,5.33
USC00036920,34.4744,-91.4172,60.4,AR,STUTTGART 9 ESE,3.76,4.34,4.60,5.26,5.12,3.49,3.42,2.42,2.64,4.58,4.74,5.07
USC00036928,35.3028,-93.6369,152.4,AR,SUBIACO,3.27,3.04,4.11,4.32,4.91,4.17,3.50,3.10,3.98,4.21,5.10,3.93
USC00037582,33.6044,-92.0997,64.0,AR,WARREN 2 WSW,4.62,5.00,5.39,5.10,5.36,4.25,3.74,3.47,3.85,5.49,4.91,6.22
USC00040212,38.5731,-122.441,522.7,CA,ANGWIN PAC UNION COL,7.76,7.75,5.66,2.34,1.53,0.29,0.01,0.06,0.46,2.19,5.16,8.09
USC00040379,37.0919,-119.513,637.0,CA,AUBERRY 2 NW,5.22,4.64,4.26,1.97,0.99,0.31,0.07,0.05,0.38,1.50,2.62,4.24
USC00040521,34.8928,-117.022,676.7,CA,BARSTOW,0.84,0.96,0.68,0.21,0.07,0.05,0.30,0.27,0.34,0.32,0.48,0.78
USC00040673,37.0856,-122.08,128.0,CA,BEN LOMOND #4,10.06,9.90,7.16,3.24,1.23,0.23,0.01,0.06,0.27,2.35,6.09,9.88
USC00040983,33.2314,-116.414,245.4,CA,BORREGO DESERT PARK,1.14,1.32,0.84,0.17,0.05,0.02,0.30,0.44,0.31,0.24,0.39,0.91
USC00041149,40.8669,-121.846,1158.2,CA,BUCKHORN,10.28,9.82,9.04,5.94,4.15,1.58,0.27,0.38,1.52,4.20,8.79,12.23
USC00041244,35.4047,-119.473,82.0,CA,BUTTONWILLOW,1.28,1.18,1.21,0.50,0.20,0.06,0.01,0.03,0.09,0.33,0.57,0.94
USC00041253,34.5825,-119.982,238.7,CA,CACHUMA LAKE,4.94,5.18,3.93,1.43,0.46,0.05,0.01,0.03,0.13,0.99,1.58,3.36
USC00041288,32.6881,-115.464,3.7,CA,CALEXICO 2 NE,0.41,0.36,0.30,0.05,0.02,0.00,0.08,0.33,0.19,0.28,0.15,0.42
USC00041316,41.3111,-122.804,970.8,CA,CALLAHAN,3.54,2.75,2.19,1.37,1.28,0.76,0.46,0.32,0.45,1.36,2.99,4.05
USC00041428,38.2486,-120.843,200.6,CA,CAMP PARDEE,4.14,3.86,3.80,1.99,1.17,0.29,0.01,0.04,0.44,1.31,2.69,3.75
USC00041497,40.1703,-121.088,1389.9,CA,CANYON DAM,6.02,6.46,5.32,2.75,1.73,0.73,0.14,0.20,0.69,2.16,4.67,6.74
USC00041614,41.5306,-120.18,1408.5,CA,CEDARVILLE,1.51,1.24,1.34,1.27,1.20,0.66,0.20,0.27,0.43,0.88,1.74,1.82
USC00041864,36.1356,-120.361,204.2,CA,COALINGA,1.92,1.72,1.51,0.43,0.29,0.07,0.00,0.03,0.16,0.40,0.54,1.18
USC00041907,40.4,-122.143,128.0,CA,COLEMAN FISHERIES STN,5.94,4.36,3.91,1.96,1.59,0.63,0.16,0.26,1.11,1.69,3.59,5.38
USC00041912,39.0911,-120.948,725.4,CA,COLFAX,7.76,8.16,7.06,3.41,1.99,0.61,0.02,0.13,0.79,2.55,6.07,8.49
USC00041916,39.3308,-121.192,181.4,CA,COLGATE PH,7.07,6.65,6.34,3.10,2.01,0.60,0.01,0.16,0.71,2.38,5.34,8.01
