USC00021231,31.5589,-110.529,1527.0,AZ,CANELO 1 NW,6.33,7.72,10.00,13.56,18.00,22.56,23.78,22.56,20.44,15.50,10.11,6.33
USC00021248,36.1533,-109.539,1709.9,AZ,CANYON DE CHELLY,-0.39,2.67,7.06,11.22,16.39,21.28,24.44,23.22,18.78,11.83,5.06,-0.17
USC00021314,32.9947,-111.537,432.5,AZ,CASA GRANDE NM,10.94,12.67,15.78,19.89,25.11,29.89,32.78,32.00,28.89,22.22,15.17,10.44
USC00021330,32.3222,-110.415,973.5,AZ,CASCABEL,8.56,9.94,12.28,15.89,20.50,25.39,27.67,26.94,24.00,18.22,12.17,8.11
USC00021353,33.9825,-112.362,606.6,AZ,CASTLE HOT SPRINGS,12.44,13.67,16.06,19.39,24.22,29.00,31.72,31.00,28.22,22.44,16.39,12.00
USC00022109,34.305,-112.165,1149.4,AZ,CORDES,7.89,8.89,11.11,14.39,19.17,24.06,27.17,26.44,23.22,17.50,11.56,7.56
USC00022140,31.3456,-110.254,1597.8,AZ,CORONADO NM HQ,7.44,8.89,11.44,15.11,19.56,23.94,24.28,22.94,21.39,16.67,11.39,7.50
USC00022754,32.7481,-109.121,1115.6,AZ,DUNCAN,6.00,8.17,11.22,15.11,20.06,25.00,27.39,26.39,23.00,16.67,9.94,5.56
USC00023150,33.0094,-109.985,864.1,AZ,FT THOMAS 2 SW,7.06,9.44,12.44,16.72,21.72,26.61,28.89,27.83,24.72,18.39,11.33,6.61
USC00023160,35.2681,-111.743,2239.4,AZ,FT VALLEY,-2.72,-1.44,1.17,4.44,8.78,13.39,16.61,15.78,12.22,6.50,1.17,-2.89
USC00023190,33.6028,-111.713,481.6,AZ,FOUNTAIN HILLS,11.94,13.44,16.39,20.39,25.56,30.17,32.67,32.39,29.50,23.28,16.39,11.50
USC00023393,32.9481,-112.713,224.0,AZ,GILA BEND,13.06,14.94,18.00,21.89,26.72,31.44,34.56,34.11,30.94,24.11,17.22,12.44
USC00023596,36.0528,-112.15,2068.1,AZ,GRAND CANYON NP 2,-0.28,0.89,3.83,7.33,12.17,16.94,20.00,18.94,15.50,9.39,3.78,-0.28
USC00024089,34.9094,-110.154,1549.9,AZ,HOLBROOK,1.61,4.39,7.89,11.94,17.06,21.78,25.06,23.89,19.94,13.50,6.67,1.61
USC00024453,34.7522,-112.111,1508.8,AZ,JEROME,5.83,7.17,10.06,14.17,19.39,24.67,26.56,25.17,22.22,16.44,9.94,5.61
USC00024702,33.2742,-113.965,541.0,AZ,KOFA MINE,14.06,15.33,18.00,21.56,26.17,30.78,33.33,32.72,30.17,24.39,18.17,13.56
USC00025270,33.1139,-112.03,353.6,AZ,MARICOPA 4 N,11.28,13.22,16.44,20.50,25.78,30.72,33.67,32.94,29.33,22.28,15.22,10.50
USC00025412,34.1142,-109.859,2237.2,AZ,MC NARY 2N,-0.11,1.00,3.28,6.94,11.89,16.67,18.78,17.56,14.78,9.67,4.17,-0.11
USC00025635,34.6106,-111.838,969.3,AZ,MONTEZUMA CASTLE NM,6.72,8.89,12.11,15.72,20.44,24.89,28.33,27.39,23.61,17.28,10.61,6.06
USC00025924,31.4553,-110.968,1054.9,AZ,NOGALES 6 N,7.89,9.22,11.72,15.11,19.28,24.11,26.39,25.50,23.06,17.44,11.72,7.89
USC00026132,31.9556,-112.8,511.5,AZ,ORGAN PIPE CACTUS NM,12.83,14.22,16.78,20.11,24.44,28.78,31.67,31.11,28.67,22.78,16.67,12.56
USC00026180,36.9208,-111.448,1301.5,AZ,PAGE,2.17,5.00,9.78,14.28,19.78,25.33,28.39,26.78,22.33,14.94,7.33,2.17
USC00026468,34.7994,-109.885,1659.9,AZ,PETRIFIED FOREST NP,1.67,4.39,7.83,11.89,16.72,21.72,24.61,23.44,19.83,13.28,6.61,1.61
USC00026471,36.1383,-112.096,771.1,AZ,PHANTOM RANCH,8.28,11.22,15.39,19.78,25.11,30.22,32.39,30.61,26.94,20.28,13.28,8.11
USC00026616,36.8586,-112.739,1499.6,AZ,PIPE SPRINGS NATL MON,1.83,4.11,7.33,11.11,16.50,21.61,25.33,24.11,19.78,13.06,6.39,1.44
USC00026716,31.8828,-109.206,1642.9,AZ,PORTAL 4 SW,3.78,5.67,8.28,11.78,16.06,20.17,21.72,20.56,17.89,13.11,7.67,3.72
USC00027281,33.6731,-111.151,672.1,AZ,ROOSEVELT 1 WNW,8.94,10.89,14.17,18.56,23.89,29.06,31.06,30.11,27.06,20.61,13.67,8.78
USC00027390,32.815,-109.681,900.4,AZ,SAFFORD AGRICULTRL CTR,7.28,9.44,12.78,17.00,22.06,26.78,28.50,27.44,24.50,18.56,11.78,6.94
USC00027435,34.5172,-109.403,1764.8,AZ,SAINT JOHNS,1.39,3.89,7.33,11.39,16.39,21.11,23.50,22.11,18.72,12.56,6.00,1.06
USC00027716,35.3322,-112.88,1600.2,AZ,SELIGMAN,3.44,4.94,7.61,11.06,15.61,20.28,23.56,22.72,19.11,13.17,7.33,3.22
USC00027855,34.2639,-110.007,1954.1,AZ,SHOW LOW AP,1.72,3.83,6.83,10.56,15.33,20.17,22.44,21.17,18.22,12.33,6.39,1.72
USC00028012,34.5081,-110.084,1719.7,AZ,SNOWFLAKE,1.94,4.22,7.39,11.06,15.67,20.22,23.28,22.28,18.72,12.61,6.44,1.83
USC00028329,35.3694,-111.544,2127.5,AZ,SUNSET CRATER NM,-2.44,-0.72,2.56,6.61,11.39,16.22,18.94,17.56,13.89,7.50,1.78,-2.39
