x,y
USC00054082,CO,179,123
USC00054444,CO,169,108
USC00054452,CO,157,114
USC00054726,CO,170,101
USC00054742,CO,154,110
USC00054770,CO,176,103
USC00054834,CO,172,103
USC00054934,CO,136, 98
USC00054945,CO,173,122
USC00055531,CO,130, 96
USC00055722,CO,134,106
USC00056136,CO,168,107
USC00056266,CO,131,111
USC00056306,CO,137,109
USC00056765,CO,160,105
USC00056816,CO,156,117
USC00056832,CO,127,119
USC00057167,CO,168,103
USC00057460,CO,146,106
USC00057510,CO,158,114
USC00057515,CO,177,125
USC00058157,CO,165,105
USC00058184,CO,145,109
USC00058204,CO,135,102
USC00058560,CO,128,106
USC00058756,CO,147,124
USC00058781,CO,159,100
USC00058793,CO,179, 98
USC00058995,CO,157,117
USC00059096,CO,148,119
USC00059265,CO,142,120
USC00060299,CT,414,134
USC00062658,CT,411,134
USC00063207,CT,421,130
USC00065445,CT,412,134
USC00065910,CT,421,131
USC00069775,CT,412,131
USC00072730,DE,393,113
USC00079605,DE,393,117
USC00080236,FL,347, 16
USC00080369,FL,345, 19
USC00080945,FL,337, 18
USC00081276,FL,353, 13
USC00081544,FL,314, 45
USC00082229,FL,347, 31
USC00082288,FL,345, 17
USC00082944,FL,345, 44
USC00083163,FL,356,  7
USC00083207,FL,355, 18
USC00083874,FL,346, 37
USC00083956,FL,337, 37
USC00084289,FL,339, 29
USC00084366,FL,346, 41
USC00084394,FL,334, 43
USC00084731,FL,337, 40
USC00085076,FL,343, 29
USC00085275,FL,330, 42
USC00085539,FL,332, 39
USC00085895,FL,349, 13
USC00085973,FL,345, 22
USC00086065,FL,339, 16
USC00086406,FL,349,  5
USC00086414,FL,341, 32
USC00086842,FL,312, 40
USC00086880,FL,339, 19
USC00087025,FL,329, 39
USC00087205,FL,340, 23
USC00087397,FL,342, 14
USC00087760,FL,353,  2
USC00087826,FL,347, 38
USC00087851,FL,339, 25
USC00088824,FL,336, 24
USC00088942,FL,351, 27
USC00089120,FL,335, 34
USC00089176,FL,338, 15
USC00089566,FL,316, 39
USC00090010,GA,331, 54
USC00090140,GA,324, 51
USC00090444,GA,322, 69
USC00090969,GA,326, 77
USC00091340,GA,345, 48
USC00091372,GA,321, 57
USC00091500,GA,324, 48
USC00091640,GA,317, 67
USC00091670,GA,319, 72
USC00091863,GA,319, 77
USC00092006,GA,327, 75
USC00092180,GA,330, 73
USC00092266,GA,327, 54
USC00092283,GA,329, 75
USC00092361,GA,326, 53
USC00092485,GA,320, 70
USC00092839,GA,334, 59
USC00092966,GA,332, 56
USC00093060,GA,335, 72
USC00093115,GA,322, 76
USC00093147,GA,317, 70
USC00093465,GA,340, 44
USC00093538,GA,344, 53
USC00093621,GA,327, 73
USC00093695,GA,337, 64
USC00094429,GA,335, 47
USC00094648,GA,322, 74
USC00094700,GA,323, 67
USC00094728,GA,327, 63
USC00095314,GA,338, 63
USC00095979,GA,325, 57
USC00096043,GA,320, 51
USC00096087,GA,328, 48
USC00097087,GA,323, 55
USC00097201,GA,321, 55
USC00097600,GA,316, 72
USC00097777,GA,335, 62
USC00098064,GA,333, 67
USC00098600,GA,318, 71
USC00098703,GA,330, 50
USC00098740,GA,331, 75
USC00098950,GA,329, 69
USC00099157,GA,336, 68
USC00099186,GA,339, 49
USC00099506,GA,321, 62
USC00100010,ID, 95,142
USC00101017,ID, 68,148
USC00101514,ID, 69,155
USC00101636,ID, 71,150
USC00102159,ID, 66,167
USC00102707,ID,100,152
USC00102845,ID, 67,171
USC00102942,ID, 66,149
USC00103732,ID,104,139
USC00104140,ID, 84,139
USC00104456,ID,103,145
USC00104670,ID, 81,140
USC00105275,ID,107,135
USC00105708,ID, 69,158
USC00106152,ID, 62,172
USC00106305,ID, 65,147
USC00106424,ID, 68,168
USC00106542,ID, 86,136
USC00107648,ID, 64,144
