x,y
USC00090311,GA,339, 67
USC00091266,GA,344, 58
USC00091340,GA,345, 48
USC00091640,GA,317, 67
USC00091732,GA,316, 71
USC00091982,GA,330, 77
USC00092180,GA,330, 73
USC00092266,GA,327, 54
USC00092283,GA,329, 75
USC00092450,GA,319, 53
USC00092485,GA,320, 70
USC00092839,GA,334, 59
USC00092966,GA,332, 56
USC00093060,GA,335, 72
USC00093465,GA,340, 44
USC00093538,GA,344, 53
USC00093621,GA,327, 73
USC00094133,GA,334, 73
USC00094648,GA,322, 74
USC00095314,GA,338, 63
USC00095874,GA,332, 63
USC00095988,GA,328, 65
USC00097087,GA,323, 55
USC00097276,GA,329, 45
USC00097600,GA,316, 72
USC00097777,GA,335, 62
USC00098064,GA,333, 67
USC00098661,GA,323, 62
USC00098950,GA,329, 69
USC00099141,GA,337, 66
USC00099157,GA,336, 68
USC00099186,GA,339, 49
USC00099291,GA,316, 61
USC00100010,ID, 95,142
USC00100448,ID, 70,147
USC00101017,ID, 68,148
USC00101079,ID, 67,188
USC00101195,ID, 71,142
USC00101220,ID, 80,139
USC00101363,ID, 69,183
USC00101408,ID, 64,155
USC00101551,ID, 79,139
USC00101671,ID, 87,150
USC00102159,ID, 66,167
USC00102676,ID,109,148
USC00102707,ID,100,152
USC00102845,ID, 67,171
USC00102875,ID, 74,165
USC00102942,ID, 66,149
USC00103297,ID, 98,143
USC00103448,ID, 70,151
USC00103732,ID,104,139
USC00103760,ID, 68,143
USC00103771,ID, 69,166
USC00104140,ID, 84,139
USC00104442,ID, 71,149
USC00104455,ID,101,147
USC00104456,ID,103,145
USC00104831,ID, 69,179
USC00105275,ID,107,135
USC00105708,ID, 69,158
USC00105897,ID, 77,156
USC00106152,ID, 62,172
USC00106305,ID, 65,147
USC00106424,ID, 68,168
USC00106542,ID, 86,136
USC00106844,ID, 62,149
USC00106877,ID, 87,140
USC00106891,ID, 62,151
USC00107040,ID, 85,145
USC00107301,ID, 63,174
USC00107320,ID, 80,171
USC00107386,ID, 63,185
USC00107648,ID, 64,144
USC00107673,ID, 84,143
USC00108022,ID,104,150
USC00108062,ID, 65,177
USC00108080,ID, 86,160
USC00108137,ID, 65,185
USC00108676,ID, 78,152
USC00108928,ID, 66,144
USC00108937,ID,107,146
USC00109303,ID, 83,139
USC00109846,ID, 65,168
USC00110072,IL,272,128
USC00110187,IL,284, 98
USC00110338,IL,291,133
USC00110993,IL,288, 96
USC00111160,IL,276,107
USC00111265,IL,284,100
USC00111436,IL,292,114
USC00111475,IL,288,124
USC00111497,IL,295,136
USC00112140,IL,296,120
USC00112193,IL,286,117
USC00112223,IL,287,134
USC00112348,IL,281,133
USC00112483,IL,284,102
USC00112931,IL,291,106
USC00113109,IL,289,108
USC00113262,IL,281,137
USC00113290,IL,276,134
USC00113320,IL,274,126
USC00113335,IL,277,128
USC00113384,IL,276,130
USC00114108,IL,282,112
USC00114198,IL,296,122
USC00114442,IL,276,116
USC00114489,IL,275,111
USC00114530,IL,293,131
USC00114603,IL,294,128
USC00114805,IL,282,127
USC00115712,IL,285,126
USC00115768,IL,272,126
USC00115833,IL,278,133
USC00115841,IL,282,114
USC00115888,IL,295,106
USC00115943,IL,287,105
USC00116011,IL,283,105
USC00116446,IL,293,108
USC00116526,IL,286,129
USC00116610,IL,296,115
USC00116616,IL,296,130
USC00116753,IL,285,129
USC00116819,IL,292,125
USC00116910,IL,288,126
USC00117004,IL,279,126
USC00117354,IL,285,134
USC00117636,IL,286,108
USC00118020,IL,290, 96
USC00118147,IL,280,103
USC00118293,IL,278,138
USC00118684,IL,291,117
USC00118740,IL,292,119
USC00118781,IL,285,110
USC00118860,IL,279,115
USC00118916,IL,281,131
USC00119021,IL,295,125
USC00119221,IL,293,133
USC00119241,IL,274,114
USC00119354,IL,289,114
USC00120177,IN,312,119
USC00120200,IN,318,132
USC00120676,IN,318,124
USC00120784,IN,305,112
USC00120830,IN,316,124
USC00121030,IN,317,114
USC00121739,IN,314,128
USC00121747,IN,310,112
USC00122149,IN,304,123
USC00122309,IN,304,106
USC00122638,IN,311,121
USC00122825,IN,316,121
USC00123082,IN,305,121
USC00123104,IN,299,109
USC00123418,IN,310,131
USC00123513,IN,302,116
USC00123527,IN,311,117
USC00123547,IN,314,113
USC00124181,IN,314,125
USC00124272,IN,309,116
USC00124662,IN,308,122
USC00124715,IN,302,121
USC00124837,IN,304,131
USC00125174,IN,298,129
USC00125237,IN,314,108
USC00125337,IN,312,123
USC00125407,IN,306,114
USC00126001,IN,294,102
USC00126164,IN,314,118
USC00126580,IN,305,110
USC00126705,IN,306,107
USC00127125,IN,297,105
USC00127298,IN,300,126
USC00127370,IN,318,117
USC00127522,IN,300,117
USC00127646,IN,314,115
USC00127724,IN,303,104
USC00127755,IN,309,107
USC00127935,IN,310,110
USC00128036,IN,303,107
USC00128290,IN,303,113
USC00128698,IN,303,102
USC00129113,IN,298,108
USC00129222,IN,302,130
USC00129240,IN,311,129
USC00129430,IN,302,122
USC00129557,IN,307,118
USC00129670,IN,305,127
USC00129678,IN,318,120
USC00130112,IA,255,127
USC00130157,IA,255,141
USC00130200,IA,247,135
USC00130213,IA,267,135
USC00130241,IA,249,132
USC00130364,IA,237,130
USC00130385,IA,238,132
USC00130536,IA,245,125
USC00130576,IA,240,124
USC00130600,IA,259,134
USC00130608,IA,274,137
USC00130753,IA,258,125
USC00130807,IA,246,135
USC00130923,IA,247,143
USC00131060,IA,269,125
USC00131233,IA,239,135
USC00131257,IA,270,137
USC00131277,IA,231,135
USC00131319,IA,265,135
USC00131394,IA,251,127
USC00131402,IA,256,143
USC00131442,IA,233,141
USC00131635,IA,275,133
USC00131710,IA,251,135
USC00131731,IA,267,129
USC00131954,IA,261,146
USC00131962,IA,242,127
USC00132110,IA,263,145
USC00132171,IA,235,135
USC00132364,IA,272,139
USC00132573,IA,253,137
USC00132603,IA,266,141
USC00132689,IA,240,143
USC00132724,IA,240,146
USC00132789,IA,262,127
USC00132864,IA,263,141
USC00132977,IA,248,145
USC00132999,IA,244,139
USC00133007,IA,267,123
USC00133290,IA,231,127
USC00133438,IA,242,129
USC00133473,IA,256,132
USC00133487,IA,255,137
USC00133509,IA,242,132
USC00133517,IA,269,141
USC00133584,IA,252,141
USC00133718,IA,226,143
USC00134049,IA,262,139
USC00134063,IA,248,129
USC00134101,IA,265,131
USC00134142,IA,251,139
USC00134228,IA,242,135
USC00134381,IA,267,122
USC00134389,IA,262,124
USC00134502,IA,253,129
USC00134561,IA,235,146
USC00134585,IA,246,123
USC00134705,IA,274,131
USC00134735,IA,228,141
USC00134758,IA,248,124
USC00134894,IA,231,132
USC00135086,IA,266,138
USC00135123,IA,231,136
USC00135131,IA,272,135
USC00135198,IA,254,135
USC00135230,IA,252,144
USC00135493,IA,236,146
USC00135769,IA,244,124
USC00135796,IA,265,126
USC00135837,IA,269,130
USC00135952,IA,259,143
USC00135992,IA,253,132
USC00136103,IA,252,146
USC00136243,IA,228,135
USC00136305,IA,255,145
USC00136327,IA,256,129
USC00136566,IA,245,133
USC00136719,IA,240,140
USC00136800,IA,232,143
USC00136940,IA,236,127
USC00137147,IA,228,146
USC00137161,IA,240,138
USC00137312,IA,238,138
USC00137386,IA,232,144
USC00137594,IA,231,144
USC00137613,IA,234,125
USC00137664,IA,232,146
USC00137669,IA,232,124
USC00137678,IA,260,129
USC00137700,IA,228,143
USC00137726,IA,237,142
USC00137844,IA,236,144
USC00137979,IA,236,140
USC00138266,IA,268,133
USC00138296,IA,257,135
USC00138568,IA,261,136
USC00138688,IA,264,129
USC00138806,IA,247,138
USC00139067,IA,262,132
USC00140010,KS,220,110
USC00140365,KS,199, 96
USC00140405,KS,237,115
USC00140439,KS,189,117
USC00140682,KS,216,117
USC00141351,KS,224,103
USC00141383,KS,200,109
USC00141522,KS,195,101
USC00141559,KS,220,113
USC00141612,KS,235,110
USC00141699,KS,189,114
USC00141704,KS,203, 97
USC00141740,KS,239, 96
USC00141858,KS,225,105
USC00141867,KS,225,108
USC00142432,KS,182, 95
USC00142548,KS,228,106
USC00142773,KS,222,104
USC00142835,KS,240,101
USC00142980,KS,191,102
USC00143074,KS,239, 99
USC00143218,KS,207,106
USC00143527,KS,203,109
USC00143554,KS,193,107
USC00143594,KS,222,108
USC00143822,KS,227, 98
USC00143837,KS,194,113
USC00143847,KS,208,103
USC00143930,KS,213,102
USC00143954,KS,232, 96
USC00143984,KS,234,102
USC00144178,KS,214,107
USC00144464,KS,188,102
USC00144695,KS,190, 95
USC00144857,KS,213,118
USC00144972,KS,225,112
USC00145039,KS,221,106
USC00145063,KS,224,117
USC00145306,KS,222,111
USC00145528,KS,239,104
USC00145536,KS,234, 96
USC00145744,KS,219,103
USC00145856,KS,199,116
USC00145888,KS,190,111
USC00145972,KS,239,110
USC00146100,KS,235,112
USC00146128,KS,235,107
USC00146209,KS,238,107
USC00146242,KS,235, 97
USC00146333,KS,234,111
USC00146637,KS,196,111
USC00146808,KS,183, 97
USC00147093,KS,183,117
USC00147305,KS,228, 96
USC00147397,KS,183,110
USC00147542,KS,207,117
USC00147796,KS,212,104
USC00148038,KS,184,102
USC00148235,KS,183,106
USC00148250,KS,237,117
USC00148259,KS,225,112
USC00148287,KS,187, 99
USC00148495,KS,198,111
USC00148578,KS,221,117
USC00148670,KS,218, 97
USC00148946,KS,210,110
USC00148964,KS,222, 97
USC00149080,KS,232,101
USC00150254,KY,337,106
USC00150381,KY,326, 94
USC00150422,KY,309, 94
USC00150450,KY,331, 93
USC00150940,KY,316, 98
USC00152791,KY,329,103
USC00153430,KY,313, 97
USC00153929,KY,312, 99
USC00154703,KY,307, 99
USC00155524,KY,319, 93
USC00155648,KY,323, 97
USC00155834,KY,308, 97
USC00156580,KY,295, 95
USC00156988,KY,305, 99
USC00157215,KY,308, 92
USC00157677,KY,322, 92
USC00160098,LA,258, 49
USC00160205,LA,273, 44
USC00160349,LA,252, 56
USC00160537,LA,261, 61
USC00161232,LA,256, 50
USC00161287,LA,260, 46
USC00161411,LA,259, 59
USC00161565,LA,268, 40
USC00161899,LA,270, 45
USC00162212,LA,259, 40
USC00162367,LA,251, 45
USC00162534,LA,269, 39
USC00163433,LA,275, 34
USC00163800,LA,261, 42
USC00164030,LA,274, 43
USC00164674,LA,264, 38
USC00164700,LA,256, 40
USC00165090,LA,268, 61
USC00165620,LA,268, 41
USC00165630,LA,258, 48
USC00166244,LA,251, 59
USC00166314,LA,261, 59
USC00166394,LA,268, 36
USC00166582,LA,253, 53
USC00166686,LA,267, 44
USC00167738,LA,248, 58
USC00167767,LA,273, 39
USC00167932,LA,255, 36
USC00168046,LA,251, 46
USC00168163,LA,268, 54
USC00168539,LA,279, 41
USC00168923,LA,268, 58
USC00169806,LA,264, 55
USC00170100,ME,451,153
USC00170480,ME,445,154
USC00170814,ME,439,164
USC00170833,ME,455,170
USC00170844,ME,432,151
USC00171628,ME,444,158
USC00172238,ME,431,150
USC00172765,ME,436,156
USC00172878,ME,449,176
USC00173046,ME,439,152
USC00174086,ME,435,163
USC00174781,ME,436,160
USC00174927,ME,438,157
USC00175304,ME,448,164
USC00175675,ME,441,151
USC00176937,ME,453,172
USC00177037,ME,432,158
USC00177325,ME,433,155
USC00177479,ME,431,146
USC00178965,ME,454,176
USC00179151,ME,440,155
USC00179314,ME,433,148
USC00179593,ME,444,152
USC00179891,ME,458,160
USC00180700,MD,382,111
USC00181530,MD,378,116
USC00181750,MD,389,112
USC00182282,MD,367,116
USC00182325,MD,381,110
USC00182906,MD,379,116
USC00183415,MD,366,116
USC00185865,MD,384,106
USC00186350,MD,382,110
USC00186620,MD,362,114
USC00187806,MD,388,109
USC00188000,MD,393,105
USC00188065,MD,364,115
USC00188380,MD,394,104
USC00189140,MD,391,106
USC00190120,MA,417,138
USC00190860,MA,429,135
USC00191386,MA,437,132
USC00192107,MA,420,135
USC00192501,MA,432,130
USC00193505,MA,429,141
USC00193624,MA,430,136
USC00194105,MA,428,140
USC00194580,MA,426,138
USC00194744,MA,429,139
USC00196486,MA,432,134
USC00196783,MA,428,139
USC00196938,MA,430,133
USC00198757,MA,428,136
USC00200032,MI,325,134
USC00200146,MI,320,146
USC00200230,MI,328,137
USC00200417,MI,334,149
USC00200718,MI,281,171
USC00200779,MI,314,148
USC00200925,MI,318,160
USC00201476,MI,319,155
USC00201675,MI,318,134
USC00201896,MI,318,164
USC00202015,MI,332,137
USC00202094,MI,325,167
USC00202250,MI,308,134
USC00202381,MI,316,160
USC00202423,MI,329,153
USC00202445,MI,308,135
USC00202631,MI,327,147
USC00202984,MI,308,155
USC00203096,MI,320,159
USC00203391,MI,320,156
USC00203477,MI,334,138
USC00203529,MI,328,154
USC00203585,MI,336,149
USC00203661,MI,315,140
USC00204078,MI,317,142
USC00204090,MI,293,165
USC00204104,MI,276,170
USC00204502,MI,316,153
USC00204655,MI,331,143
USC00205065,MI,307,152
USC00205073,MI,307,166
USC00205434,MI,324,147
USC00205567,MI,307,146
USC00206184,MI,324,162
USC00206220,MI,284,173
USC00206300,MI,324,143
USC00206507,MI,318,161
USC00207094,MI,326,162
USC00207274,MI,319,166
USC00207280,MI,321,143
USC00207690,MI,308,138
USC00207812,MI,288,167
USC00207820,MI,325,150
USC00208184,MI,312,134
USC00208417,MI,322,160
USC00208800,MI,324,153
USC00208920,MI,317,172
USC00210075,MN,251,147
USC00210252,MN,223,185
USC00210287,MN,228,162
USC00210355,MN,254,148
USC00210667,MN,233,161
USC00210939,MN,244,169
USC00211198,MN,265,148
USC00211263,MN,227,156
USC00211374,MN,241,178
USC00211630,MN,257,172
USC00211691,MN,242,163
USC00211891,MN,225,181
USC00212698,MN,242,148
USC00212721,MN,251,153
USC00212737,MN,252,156
USC00212881,MN,254,161
USC00213076,MN,244,155
USC00213104,MN,223,175
USC00213174,MN,234,164
USC00213282,MN,275,181
USC00213290,MN,257,148
USC00213303,MN,250,176
USC00213411,MN,243,170
USC00213962,MN,243,158
USC00214106,MN,236,176
USC00214534,MN,230,150
USC00214546,MN,235,152
USC00214652,MN,244,176
USC00214778,MN,241,160
USC00214793,MN,243,166
USC00214861,MN,238,166
USC00214994,MN,228,159
USC00215204,MN,231,154
USC00215392,MN,248,165
USC00215400,MN,230,159
USC00215598,MN,255,170
USC00215638,MN,231,163
USC00215842,MN,238,161
USC00215887,MN,242,153
USC00216152,MN,238,157
USC00216287,MN,252,151
USC00216547,MN,245,172
USC00216565,MN,227,151
USC00216654,MN,261,148
USC00216787,MN,227,182
USC00217107,MN,253,156
USC00217326,MN,241,150
USC00217405,MN,246,153
USC00217502,MN,247,163
USC00217907,MN,238,152
USC00218311,MN,259,181
USC00218323,MN,232,152
USC00218419,MN,264,175
USC00218579,MN,234,170
USC00218679,MN,235,190
USC00218692,MN,249,151
USC00218907,MN,225,165
USC00219004,MN,237,159
USC00219033,MN,237,149
USC00219046,MN,244,149
USC00219170,MN,233,148
USC00219173,MN,254,172
USC00219249,MN,256,153
USC00220021,MS,289, 69
USC00220660,MS,274, 64
USC00221094,MS,274, 51
USC00221314,MS,283, 69
USC00221707,MS,273, 72
USC00221852,MS,281, 52
USC00221962,MS,289, 78
USC00223107,MS,282, 57
USC00223208,MS,290, 73
USC00223645,MS,279, 69
USC00223887,MS,283, 49
USC00223920,MS,274, 53
USC00224001,MS,284, 75
USC00224173,MS,282, 77
USC00224455,MS,292, 77
USC00224939,MS,285, 52
USC00226009,MS,273, 66
USC00226177,MS,267, 51
USC00226308,MS,285, 57
USC00226894,MS,284, 61
USC00227111,MS,286, 72
USC00227132,MS,270, 54
USC00227560,MS,270, 62
USC00227840,MS,285, 44
USC00228374,MS,287, 66
USC00228445,MS,270, 66
USC00228998,MS,275, 76
USC00229079,MS,281, 73
USC00229400,MS,280, 72
USC00229426,MS,282, 41
USC00229743,MS,281, 66
USC00230143,MO,243,118
USC00230164,MO,242, 92
USC00230204,MO,245,104
USC00230789,MO,250, 99
USC00230980,MO,253,117
USC00231037,MO,252,114
USC00231145,MO,242,105
USC00231189,MO,257,108
USC00231340,MO,250,113
USC00231711,MO,247,106
USC00232591,MO,271,112
USC00233079,MO,262,109
USC00233601,MO,267,116
USC00234271,MO,260,107
USC00234544,MO,257,120
USC00234694,MO,257,104
USC00234705,MO,243, 98
USC00234825,MO,256,100
USC00234850,MO,243,110
USC00234904,MO,247,112
USC00234919,MO,262, 99
USC00235027,MO,246, 98
USC00235253,MO,278, 97
USC00235307,MO,254, 97
USC00235340,MO,239,121
USC00235671,MO,258,114
USC00235704,MO,246, 93
USC00235834,MO,259, 96
USC00235862,MO,246, 95
USC00235987,MO,243,101
USC00236012,MO,255,111
USC00236460,MO,252, 92
USC00236791,MO,274, 93
USC00236804,MO,280, 90
USC00237263,MO,263,102
USC00237397,MO,273,109
USC00237398,MO,273,108
USC00237506,MO,265,100
USC00237514,MO,255,114
USC00237578,MO,268,116
USC00237632,MO,252,108
USC00238051,MO,262,118
USC00238223,MO,250,110
USC00238515,MO,269,106
USC00238603,MO,255,106
USC00238777,MO,259,101
USC00240110,MT,101,159
USC00240199,MT, 94,168
USC00240375,MT, 99,172
USC00240743,MT,154,159
USC00240755,MT, 85,182
USC00240780,MT,118,165
USC00240802,MT,130,165
USC00241008,MT,101,168
USC00241044,MT,109,164
USC00241047,MT,108,164
USC00241084,MT,148,165
USC00241088,MT,155,187
USC00241127,MT,154,162
USC00241169,MT,151,177
USC00241297,MT,142,163
USC00241518,MT,163,172
USC00241525,MT,108,181
USC00241552,MT,104,176
USC00241557,MT,105,174
USC00241692,MT,110,187
USC00241722,MT,124,187
USC00241737,MT,100,181
USC00241758,MT,153,178
USC00241875,MT,145,175
USC00241905,MT,144,166
USC00241938,MT,123,164
USC00241984,MT,137,182
USC00241995,MT,118,159
USC00242104,MT, 84,184
USC00242347,MT,118,177
USC00242409,MT, 96,160
USC00242689,MT,161,166
USC00242793,MT,104,161
USC00242827,MT, 77,190
USC00242857,MT,102,179
USC00243013,MT,131,173
USC00243098,MT,144,169
USC00243110,MT,119,186
USC00243113,MT,112,181
USC00243176,MT,146,183
USC00243489,MT, 95,179
USC00243530,MT,115,187
USC00243581,MT,160,175
USC00243617,MT,106,190
USC00243727,MT,127,175
USC00243915,MT,137,164
USC00243929,MT,127,187
USC00244038,MT,107,157
USC00244084,MT, 69,183
USC00244241,MT,101,174
USC00244328,MT, 85,185
USC00244345,MT,132,166
USC00244358,MT,140,169
USC00244364,MT,140,166
USC00244386,MT,140,172
USC00244506,MT,125,162
USC00244512,MT,111,187
USC00244545,MT,122,172
USC00244558,MT, 83,185
USC00244954,MT,113,169
USC00245015,MT, 73,186
USC00245020,MT, 76,182
USC00245030,MT, 97,156
USC00245043,MT, 88,178
USC00245080,MT,113,162
USC00245153,MT,113,182
USC00245338,MT,136,186
USC00245340,MT,134,181
USC00245387,MT,115,171
USC00245572,MT,162,186
